id,name,platforms,offset
EP8424-PPSA34421_00-CTS26EXPERTEDITN,City Transport Simulator 2026 - Expert Edition,PS5,288
EP8424-PPSA34421_00-CTS26STARTEREDTN,City Transport Simulator 2026 - Starter Edition,PS5,288
EP2866-PPSA21201_00-CTSTRMBUSCONTEDI,City Transport Simulator: Bus + Tram - 2025 Content Edition,PS5,288
UB1022-PPSA33936_00-DONTSKIPTHEBEAEU,Don't skip the beat,PS5,312
UB1022-PPSA33936_00-DONTSKIPBUNDLEEU,Don't skip the beat (PS4 & PS5),"PS4, PS5",312
EB2107-PPSA34911_00-0669615544729618,PARKOUR SIMULATOR VR,PS5,312
EP2537-PPSA31224_00-0584138378410040,Anthology of The Killer,PS5,312
UB1336-PPSA32401_00-0560111178025314,BEFORE I GO,PS5,312
EB0901-PPSA37257_00-0514544096286531,ATYI,PS5,312
EP4632-PPSA30814_00-0277398984403052,Jotunnslayer: Horde of Hel - Conan Edition,PS5,312
UP0770-PPSA37008_00-0476671531785738,Eternal Exodus,"PS4, PS5",312
UB0008-PPSA36934_00-0819489099153655,Pirate Havoc,PS5,312
EB2251-PPSA36661_00-0437226885722361,Letter Snap: Word Puzzle,PS5,312
UB0928-PPSA36466_00-0275873473146060,Chess Mate,PS5,312
EP6337-PPSA34086_00-0057338072280755,Tiny Bookshop,PS5,312
UB0837-PPSA35432_00-0504455111109548,Hyper Cars Ramp Crash,PS5,312
UB1022-PPSA35260_00-ROGUEDOODLE000EU,Rogue Doodle,PS5,312
UB1022-PPSA35260_00-ROGUEDOODLEBUNEU,Rogue Doodle (PS4 & PS5),"PS4, PS5",312
JP0013-PPSA31592_00-JP0TEARSREVO0PS5,Tears Revolude,"PS4, PS5",312
JP0013-PPSA31592_00-JP0TEARSREVSEPS5,Tears Revolude Special Edition,"PS4, PS5",312
UB0383-PPSA28905_00-0904782352413616,Cute Puppy Academy: Dream Island,"PS4, PS5",312
JB1941-PPSA35666_00-0650418916367453,Frozen Rune,PS5,312
EP6300-PPSA29133_00-0183098064082274,Gas Station Simulator,PS5,312
UB0383-PPSA34517_00-0973463093496857,Little Strays 2: Souls of First Light,PS5,312
EP0896-PPSA35803_00-NINJORAECHOESRAG,Ninjora Echoes PS4® & PS5®,"PS4, PS5",312
EP1612-PPSA36464_00-NOCTURNEROUTES00,Nocturne Routes,PS5,312
UP5877-PPSA37049_00-0365761532581666,re:re:ghosted,PS5,312
UB1592-PPSA30606_00-0556130628826175,TAMASHIKA,PS5,336
UP6557-PPSA35160_00-0492534471053262,Zumba - Treasure of Marble Island,PS5,336
UB0208-PPSA32914_00-0480473724647980,FAITH: The Unholy Trinity,PS5,336
EB2551-PPSA36370_00-0774000347423636,Missing The Point,PS5,336
EP6311-PPSA17668_00-DELUXEPACK202600,Sea of Thieves: 2026 Deluxe Edition,PS5,336
EP6311-PPSA17668_00-PREMIUMEDITION26,Sea of Thieves: 2026 Premium Edition,PS5,336
EP5987-PPSA31325_00-ULGCRIMESIM00001,Crime Simulator,PS5,336
EP5987-PPSA31325_00-ULGCRIMEBUNDLE02,Crime Simulator x Drug Dealer Simulator,PS5,336
EP5987-PPSA31325_00-ULGCRIMEBUNDLE03,Crime Simulator x Ship Graveyard Simulator 2,PS5,336
EP5987-PPSA31325_00-ULGCRIMEBUNDLE04,Crime Simulator x Tavern Manager Simulator,PS5,336
EP5987-PPSA31325_00-ULGCRIMEBUNDLE01,Crime Simulator x Thief Simulator 2,PS5,336
EP5987-PPSA31325_00-ULGCRIMEBUNDLE05,Crime Simulator x UBOAT,PS5,336
UP7626-PPSA31774_00-0301340953500217,Arcadia Fallen II,"PS4, PS5",336
EB1267-PPSA28938_00-0240902342905051,WRATH: Aeon of Ruin VR - Brutal Edition,PS5,336
UB0027-PPSA32811_00-0214240279488457,S.E.X. Project: Simulated Emotional Xenotech,PS5,336
UP4293-PPSA33197_00-PQBEYONDWORDSPS5,Beyond Words,PS5,336
EP5715-PPSA23510_00-0112209631959267,Darts VR2: BullsEye,PS5,336
EP0700-PPSA02257_00-0814122771594543,Guilty Gear -Strive- 2.0 Starter Edition,"PS4, PS5",336
EP2552-PPSA26922_00-VISC000000000ALL,Viscerafest,PS5,336
EP1411-PPSA36739_00-0499342931477920,Solitaire Crime Stories Chapter 2,PS5,336
HB1129-PPSA28088_00-0703447221421669,The Bunny Graveyard,PS5,336
EP7303-PPSA27905_00-0537744621723196,Amer Ultimate Bundle,"PS4, PS5",336
EB1103-PPSA37103_00-0180312909096949,Where Moss Grows,"PS4, PS5",336
JP0571-PPSA35674_00-HAMPRDC000000001,Arcade Archives 2 POLARIS,PS5,336
JP0571-PPSA31300_00-HAMPRDC000000001,Console Archives SEICROSS,PS5,360
EP4904-PPSA35718_00-0644071486322813,Freaky Lab VR,PS5,360
JP5593-PPSA31366_00-0109554914688688,SHIKA-Q,PS5,360
JP5593-PPSA31366_00-0287878275943107,SHIKA-Q Deluxe Edition,PS5,360
EP5098-PPSA29763_00-0643544242087448,Skautfold: Moonless Knight,"PS4, PS5",360
UP2158-PPSA33891_00-THECONFINEMENPS5,The Confinement,"PS4, PS5",360
EP3024-PPSA34187_00-TIMOBOLLBEATSPS5,Timo Boll Beats Table Tennis,PS5,360
UB1501-PPSA30294_00-0302437435892910,Super Star Shooter 16,PS5,360
EP8923-PPSA25180_00-THEOCCULTIST0PS5,The Occultist,PS5,360
EP8923-PPSA25180_00-OCCULTIST0DLXPS5,The Occultist - Deluxe Edition,PS5,360
EP1411-PPSA36984_00-0047097858262598,Flee The Fallen,PS5,360
HB1069-PPSA35431_00-0078785012122899,Tank Attack,PS5,360
EP5506-PPSA36476_00-0341250350622930,"Anime Uni: Love, Luck & Laughs Bundle",PS5,360
UB0124-PPSA28251_00-CHAINSTAFFPS5001,ChainStaff,PS5,360
UP2005-PPSA32745_00-INCANTATION00000,Incantation,PS5,360
UB0796-PPSA35899_00-0805065427702667,Trial of Greed VR,PS5,360
UP0006-PPSA27360_00-FC26FUTBDBUNDLE0,EA SPORTS FC™ 26 ICONS Edition PS4 & PS5,"PS4, PS5",360
UP1003-PPSA24884_00-HELIUM0000000000,Starfield,PS5,360
UP1003-PPSA24884_00-PREMIUMBUNDLE000,Starfield Premium Edition,PS5,360
UP2470-PPSA29795_00-PEOPLEOFNOTE0000,People of Note,PS5,360
EP8916-PPSA28686_00-SIGMASTARDXPS5EU,Sigma Star Saga DX,PS5,360
UB1022-PPSA35256_00-COWBOYPLANET00EU,The Adventures of Hori: Cowboy Planet,PS5,360
UB1022-PPSA35256_00-COWBOYPLANETBUEU,The Adventures of Hori: Cowboy Planet (PS4 & PS5),"PS4, PS5",360
HB1620-PPSA36817_00-0335880589148805,Shadow Rose,PS5,360
EB1103-PPSA37016_00-0398958715946247,Dead Patrol,"PS4, PS5",384
EB1737-PPSA37088_00-0361230927179686,Aliens Roadside,PS5,384
EP5645-PPSA36088_00-000LEARNKATAKANA,Learn Katakana!!,PS5,384
EP6880-PPSA26385_00-0121144232034228,Before Exit: Gas Station Complete Edition,PS5,384
JB2357-PPSA37033_00-EUROPE0000000000,Shattered Frames 3: Skies Above,PS5,384
HB1956-PPSA33177_00-CASHCLEANERBUNES,Cash Cleaner Simulator: The Essentials,PS5,384
UB0837-PPSA35659_00-0400904548434445,Grand Car Racing,PS5,384
UB1022-PPSA26952_00-ANIMALGENIUS5EU0,Animal Genius,PS5,384
UB1022-PPSA26952_00-ANIMALGENIUSBUEU,Animal Genius (PS4 & PS5),"PS4, PS5",384
UB0851-PPSA36526_00-INKLINGCATSBTD00,Inkling Cats : Beneath the dreams,PS5,384
UB1012-PPSA36530_00-0303301555775968,OFC - Ultimate Fighting Club,PS5,384
EP6922-PPSA27864_00-0350708403289503,Asphalt Racing Bundle Hypercar & Speedway,"PS4, PS5",384
EP4521-PPSA21541_00-0813847467442663,Hero Siege,PS5,384
EP0896-PPSA35541_00-MANAFINDERRATGAM,Manafinder PS4® & PS5®,"PS4, PS5",384
EP1661-PPSA33932_00-SYPS5PULMO000000,PULMO,PS5,384
UB0008-PPSA36911_00-0158080957749066,Robo Hop,PS5,384
UB0337-PPSA36114_00-0597388550951044,Roll Mad,PS5,384
EP1621-PPSA32147_00-TEMTEMSWARM00000,Temtem: Swarm,PS5,384
EP0822-PPSA35174_00-GOGOMISTERCHICK5,Go! Go! Mister Chickums,PS5,384
UB0648-PPSA33566_00-0026023928618837,Jaleco Sports: Bases Loaded 2,PS5,384
EP7639-PPSA17518_00-0173722993222211,Legendary Tales,PS5,384
EP1629-PPSA03146_00-DARKMYBUNJDPS5EU,Dark Mystery Bundle,PS5,384
JB1941-PPSA32855_00-0191848429536434,FlipCat,PS5,384
UB0648-PPSA33565_00-0710983188558460,Jaleco Sports: Goal! 2,PS5,384
EP1481-PPSA32634_00-0092151181368739,Clean Up Earth,PS5,408
UB1503-PPSA36478_00-0634312235762345,Bazar Simulator: The Wan Story,PS5,408
UP0101-PPSA36024_00-0453951512571586,Darwin's Paradox!,PS5,408
UP2005-PPSA35904_00-MAGICEXPOSURE2VN,Magic Exposure 2 PS4 & PS5,"PS4, PS5",408
JB0500-PPSA34060_00-0499406078679878,Morkull Ascend to the Gods,PS5,408
JP0122-PPSA33813_00-0263302735966416,MotionRec,PS5,408
EB1722-PPSA29789_00-0450913655011817,Content Warning,PS5,408
EB1722-PPSA30035_00-0887786723320445,Haste,PS5,408
EP1411-PPSA36187_00-0792764967631328,Eco Mahjong,PS5,408
EP1411-PPSA36735_00-0632329815603405,Solitaire Crime Stories Chapter 1,PS5,408
HP8406-PPSA32275_00-NIUCPTRSGLOBAL01,Revenge On Gold Diggers,PS5,408
EP5506-PPSA36955_00-APRILFOOLSPUZZLE,Anime Uni: April Fools Puzzle,PS5,408
EP5506-PPSA36955_00-0024927881439211,Anime Uni: April Fools Puzzle+Fools Avatars,PS5,408
UP3590-PPSA35427_00-0236283691453474,Benjo 10,PS5,408
HB1620-PPSA36219_00-0223998131490662,Boxed Beasts,PS5,408
EP5645-PPSA35475_00-CASTLEOFNOESCAPE,Castle of no Escape,PS5,408
UB1005-PPSA25728_00-0312565586510109,Jaden & Jasmine II: Lost Memories,PS5,408
EP1661-PPSA31974_00-SYPS5NUBIAPHOBIA,NubiaPhobia,PS5,408
EP0822-PPSA31162_00-SUPERMEATBOY3D05,Super Meat Boy 3D,PS5,408
JP8394-PPSA35117_00-0989343144090817,Legacy of Kain: Ascendance,PS5,408
UP4433-PPSA19639_00-MINECRAFTDLXCOL2,Minecraft: Deluxe Collection,PS5,408
UP4433-PPSA19639_00-MCULTIMATEBUNDLE,Minecraft: Ultimate Collection,PS5,408
UB1022-PPSA30900_00-CODBACKROOMSBUEU,Call of Brothers: The Backrooms Zombie Survival (PS4 & PS5),"PS4, PS5",408
EB0757-PPSA30151_00-0359444564713153,Go Home Annie: An SCP Game,PS5,408
UB1022-PPSA30240_00-ANOMALYSEEKRBUEU,Anomaly Seeker: The Diner (PS4 & PS5),"PS4, PS5",432
UP6312-PPSA29642_00-0031868794271950,South of Midnight Weaver's Edition,PS5,432
UB1022-PPSA27076_00-CARDGUESSERBUNEU,Card Guesser: Red or Black (PS4 & PS5),"PS4, PS5",432
JP6928-PPSA34673_00-0786583551129266,GRIME II,PS5,432
UB1022-PPSA29833_00-REFLEXMASTERBDEU,Reflex Master: Sight (PS4 & PS5),"PS4, PS5",432
HB1069-PPSA35119_00-0578075309047319,Time Rush Racing,PS5,432
UB1022-PPSA26742_00-GGMUKSSLOTSBUNEU,GGmuks Casino: Slots (PS4 & PS5),"PS4, PS5",432
UB1022-PPSA26206_00-MATHGENADDBUNDEU,Math Genius: Addition Edition (PS4 & PS5),"PS4, PS5",432
UP8623-PPSA36433_00-0345275905147191,Icy Gifts 2,"PS4, PS5",432
UB0668-PPSA32876_00-0409545896829008,Crystal Project,PS5,432
EB2107-PPSA36134_00-0384772316913070,Longboard Skate Downhill Simulator,PS5,432
EP8786-PPSA21469_00-0072952765276132,Fishbowl,PS5,432
EB1103-PPSA36997_00-0599776983460274,Stillbone,"PS4, PS5",432
EP8743-PPSA36949_00-MEOWGEMSGAMEMAIN,MeowGems PS4® & PS5®,"PS4, PS5",432
EP7860-PPSA30328_00-0705073298031990,Richy’s Nightmares,"PS4, PS5",432
JB2357-PPSA36944_00-EUROPE0000000000,Shattered Frames 2: Under the Sea,PS5,432
UB1022-PPSA27788_00-REMEMBERXMASBUEU,Remember Christmas (PS4 & PS5),PS5,432
UB1022-PPSA26956_00-GEOMETRYBUNDLEEU,Geometry Genius: Shapes (PS4 & PS5),"PS4, PS5",432
EP5645-PPSA36084_00-000LEARNHIRAGANA,Learn Hiragana!!,PS5,432
UB0748-PPSA32894_00-0875800298981216,Gym Simulator 26,PS5,432
EP7603-PPSA35522_00-0785411465992176,John Fart : Text-iverse of Crazyness,PS5,432
UP0182-PPSA32049_00-RCTCLASSIC000000,RollerCoaster Tycoon Classic,PS5,432
UB0225-PPSA34617_00-0591861116642091,Shop & Stuff: Supermarket Simulator,PS5,432
UB0008-PPSA36734_00-0483982994286410,Crypt Carnage,PS5,432
EP5112-PPSA33543_00-0627322460855348,Warplanes: WWI Sky Aces,PS5,456
UP6893-PPSA35101_00-0199075743686152,MARVEL MaXimum Collection,PS5,456
UB1022-PPSA35011_00-WORDGRIDSEARCHEU,WordGrid Search,PS5,456
UB1022-PPSA35011_00-WORDGRIDBUNDLEEU,WordGrid Search (PS4 & PS5 Bundle),"PS4, PS5",456
UP5877-PPSA25561_00-0369366125629193,Birthday Boy,PS5,456
UP7578-PPSA34661_00-0351933067919217,Casual Sport Series: Boxing,PS5,456
EP6718-PPSA35071_00-0292651222480341,File Destined,PS5,456
EP0896-PPSA35430_00-JUSTDESERTSRATGA,Just Deserts PS4® & PS5®,"PS4, PS5",456
JP0102-PPSA32239_00-FULLGAME00000000,Mega Man Star Force Legacy Collection PS4 & PS5,"PS4, PS5",456
HP6978-PPSA23230_00-0045277899428396,Operation: Polygon Storm  - Avatar Edition,PS5,456
UP2427-PPSA35048_00-0565794763585515,Solstice Chronicles: MIA,"PS4, PS5",456
EP4902-PPSA22653_00-0580673191737960,Task Force Ranger - Lead the way!,PS5,456
EP8743-PPSA36847_00-THETERMINALROGUE,Terminal Rogue,PS5,456
EP6556-PPSA34575_00-0785215905547866,Wolf Pack - Howling Spirits,PS5,456
EP2911-PPSA24003_00-DLTBDEFINITIVE00,Dying Light: The Beast RL Definitive Edition,PS5,456
UB0511-CUSA50828_00-0122408473540506,TMNT: Splintered Fate and Metalhead,"PS4, PS5",456
UB0511-PPSA25582_00-0940061442700246,TMNT: Splintered Fate - Gold Edition,"PS4, PS5",456
UP1063-PPSA34233_00-0000000000000001,Etrange Overlord,"PS4, PS5",456
EP0096-PPSA35154_00-HNREMASTERED0000,Hello Neighbor,"PS4, PS5",456
EP0082-PPSA28101_00-0821634695257710,Life is Strange: Reunion,PS5,456
EP0082-PPSA28101_00-0691206328441770,Life is Strange: Reunion Deluxe Edition,PS5,456
EP0082-PPSA28101_00-0626321982604773,Life is Strange: Reunion Twin Pack,PS5,456
EP5987-PPSA32035_00-ULGFARMWORLD0001,Farm Manager World,PS5,456
EP5987-PPSA32035_00-ULGFMWBUNDLE0001,Farm Manager World x Farm Manager 2022,"PS4, PS5",456
EP4151-PPSA27311_00-0338245924855608,ICARUS: Console Edition,PS5,480
EP4151-PPSA27311_00-ICARUSCONSOLEULT,ICARUS: Ultimate Console Edition,PS5,480
EP4293-PPSA34823_00-NSLT000000000PS5,New Super Lucky's Tale,PS5,480
EP2865-PPSA33295_00-0556665142785216,The Bus,PS5,480
EB0178-PPSA36852_00-0433044877361380,Spin & Strike,PS5,480
JB1969-PPSA34462_00-0000000SHARDPUNK,Shardpunk,"PS4, PS5",480
UP2678-PPSA33332_00-0915300038832004,Trash Goblin,PS5,480
UP0036-PPSA29511_00-0127969198442568,DAMON and BABY,"PS4, PS5",480
HB1326-PPSA34058_00-0895134971020363,Easy Delivery Co.,PS5,480
EB1103-PPSA36789_00-0182335682167289,Final Payload,"PS4, PS5",480
EB0933-PPSA36655_00-0269005358479854,Rooftop Rascal: The Farmer Cat,"PS4, PS5",480
JP0571-PPSA35171_00-HAMPRDC000000001,Arcade Archives 2 FINAL LAP,PS5,480
EP8062-PPSA36652_00-0896853866127829,BACK TO THE GARDEN,PS5,480
EB1007-PPSA34734_00-CHILDSTORYPS50EU,ChildStory,"PS4, PS5",480
JP0571-PPSA31293_00-HAMPRDC000000001,Console Archives TERRA CRESTA,PS5,480
UP1725-PPSA33636_00-0196402648790000,Devil Jam,PS5,480
EB2433-PPSA36813_00-ETG300000000SIEE,Escape the Glitch 3,PS5,480
UB0675-PPSA33050_00-0299458185758124,Legendary Spell,PS5,480
EP3024-PPSA31772_00-MADGAMESTYCO2PS5,Mad Games Tycoon 2,PS5,480
UP3458-PPSA33874_00-0367891633057956,Neopets - Mega Mini Games Collection - The Neopian Arcade Odyssey,PS5,480
JB0500-PPSA32313_00-0198668167998218,Project Songbird,PS5,480
EP4356-PPSA26092_00-SCREAMERFULLGAME,Screamer,PS5,480
EP8743-PPSA36773_00-00SUPERJUMPNINJA,Super Jump Ninja PS4® & PS5®,"PS4, PS5",480
EP8442-PPSA34810_00-0884279724479465,The Boba Teashop,PS5,480
HP3984-PPSA29028_00-VANISHINGPS5HKEU,Vanishing Starlight,PS5,504
UP0036-PPSA29511_00-DAMONANDBABYDX00,DAMON and BABY Deluxe Edition,"PS4, PS5",504
UB0918-PPSA33214_00-0520874026535142,GHOST at DAWN,"PS4, PS5",504
EP0031-PPSA33404_00-MLARIANANSGAM000,Ariana and the Elder Codex,PS5,504
EP0031-PPSA33404_00-MLARIANANSDDX000,Ariana and the Elder Codex Deluxe Edition,PS5,504
EP7639-PPSA17518_00-0153452333792975,Legendary Tales Deluxe Edition,PS5,504
EP4432-CUSA29340_00-ENE1530000000000,"Enlisted - ""Fight Fire With Fire"" Bundle","PS4, PS5",504
EP4133-PPSA09843_00-ROADCRAFT00YEAR1,RoadCraft – 1-Year Anniversary Edition,PS5,504
EP4459-PPSA28063_00-FMVTHRILLKILLPS5,FMV Thriller Killer,"PS4, PS5",504
UP8623-PPSA36429_00-0454607255276209,Super Juicy Stack,"PS4, PS5",504
EP3464-PPSA35878_00-0321483884124857,Dracamar,PS5,504
EP6407-PPSA35663_00-0178153627949038,Astro & Suzy Go To The Circus,PS5,504
UP2005-PPSA35254_00-OP2CRUXOFFATE000,Overpowered 2 - Crux of Fate,PS5,504
HB1069-PPSA34834_00-0629016660180219,Save next christmas,PS5,504
EB1103-PPSA36793_00-0700095196798970,Tiny Archer,"PS4, PS5",504
UB1022-PPSA31276_00-TRALALAJIGBUNDEU,TRALALERO TRALALA Jigsaw Puzzles (PS4 & PS5 Bundle),"PS4, PS5",504
EP8743-PPSA36769_00-0ALCHEWIZARDGAME,Alchewizard PS4® & PS5®,"PS4, PS5",504
EP5645-PPSA33195_00-000000000FORMULA,Formula,PS5,504
EP4356-PPSA26092_00-SCREAMERDELUXEED,Screamer - Digital Deluxe Edition,PS5,504
EB0901-PPSA36940_00-0414345407210735,Fear of hunger,PS5,504
EB0901-PPSA36512_00-0626170635632766,Reflection seeker,PS5,504
JB2171-PPSA36110_00-0794512359897648,Brass,PS5,504
EP3315-PPSA23503_00-DOUBLESWITCH2501,Double Switch - 25th Anniversary Edition,PS5,504
UP7862-PPSA30786_00-MGFTMGPS500000EU,Machine Gun Fury PS4 & PS5,"PS4, PS5",504
UB0008-PPSA36781_00-0958881702111863,Dog Chaos,PS5,528
EP6226-PPSA12658_00-CLABSFR220221020,Skinny & Franko: Fists of Violence,"PS4, PS5",528
UB0837-PPSA35019_00-0725448932906034,TROX,PS5,528
UB1022-PPSA35002_00-MOTEOLDOFFICE0EU,MOTE: The Old Office,PS5,528
UB1022-PPSA35002_00-MOTEOFFICEBUNDEU,MOTE: The Old Office (PS4 & PS5 Bundle),"PS4, PS5",528
UP4162-PPSA25286_00-0653729629077452,Crimson Desert,PS5,528
UP4162-PPSA25286_00-0527386153670087,Crimson Desert Deluxe Edition,PS5,528
UB0714-PPSA35882_00-0048936699387775,Toy Titan: Protector of Childhood Dreams,PS5,528
UP6557-PPSA34721_00-0145836808652593,Battle Puzzle 2048 - Maidens of Steel,PS5,528
UB0108-PPSA36365_00-0228251610122608,Cowboy Kart,PS5,528
EP7345-PPSA36798_00-0614633732364092,Cube KaBAAM: Cryptic Trail,"PS4, PS5",528
UP3458-PPSA34038_00-GHOSTMASTERRCORE,Ghost Master: Resurrection Core Edition,PS5,528
EP1612-PPSA35628_00-HOOFANDSEEKGAME0,Hoof & Seek,PS5,528
JB2213-PPSA36006_00-0006849174575769,Mamon King,PS5,528
UP8212-PPSA33610_00-0224265625401368,RUBATO,PS5,528
UB0337-PPSA34896_00-0494292236671411,Smash Out,PS5,528
EP0896-PPSA13760_00-UNUSUALFRIENDSRG,Unusual Friends Bundle PS4® & PS5®,"PS4, PS5",528
UP7552-PPSA36729_00-0818631988650899,Xtreme Drift Racing Simulator,PS5,528
JP6928-PPSA29246_00-0012901878006177,Voidwrought,PS5,528
UP3528-PPSA35447_00-0301083315723158,NO-SKIN,PS5,528
EP6027-PPSA24280_00-0230876279921703,RUSHING BEAT X: Return Of Brawl Brothers,PS5,528
JP6928-PPSA27596_00-0539545977058742,The Coin Game,PS5,528
EP6665-PPSA21601_00-DKB0000000000000,Dragonkin: The Banished,PS5,528
UP0676-PPSA30650_00-0570029377369185,SpongeBob: Krusty Cook-Off – Kelp City Bundle,PS5,528
JP7241-PPSA33503_00-0855460074219699,Hatsune Miku Logic Paint S,"PS4, PS5",552
JP7241-PPSA29783_00-0062740856464494,Hatsune Miku Logic Paint S and Hatsune Miku Logic Paint S+,"PS4, PS5",552
JP0571-PPSA35469_00-HAMPRDC000000001,Arcade Archives 2 DEVASTATORS,PS5,552
UP8120-PPSA30178_00-0032087640013026,Avian Knights,PS5,552
JP0571-PPSA31298_00-HAMPRDC000000001,Console Archives Ninja-Kid II,PS5,552
UP4654-PPSA30236_00-0157455234672449,HeadHunters,"PS4, PS5",552
JP0122-PPSA35453_00-0517806557557195,The Little Tomb: The Maholova Club and the Search for a Dead Body PS4 & PS5,"PS4, PS5",552
UP4735-PPSA25464_00-OVERTHROWN000000,Overthrown,PS5,552
UP0036-PPSA35315_00-GTAROSTERGAME001,Goritaire,"PS4, PS5",552
EP1549-PPSA34866_00-0819642555515545,Liquor Store Simulator & Bum Simulator,PS5,552
UP2005-PPSA33605_00-DEFENDINGCAMELOT,Defending Camelot PS4 & PS5,"PS4, PS5",552
HP7254-PPSA31663_00-0054993326817343,Dread Delusion,"PS4, PS5",552
EP4432-CUSA00182_00-EE02500000000000,War Thunder - ZTZ96B Bundle,"PS4, PS5",552
EP4459-PPSA34553_00-MAIDOFSKERVRPS50,Maid of Sker VR,PS5,552
EP2866-PPSA32658_00-TFWONDERSOFSODOR,Thomas & Friends™: Wonders of Sodor,"PS4, PS5",552
EP2866-PPSA32658_00-TFWONDERSSODORDE,Thomas & Friends™: Wonders of Sodor - Deluxe Edition,"PS4, PS5",552
UP0700-PPSA31371_00-ULUS101390000000,TEKKEN DARK RESURRECTION PS4 & PS5,"PS4, PS5",552
UP9000-PPSA30630_00-MLBTHESHOW26SHIP,MLB® The Show™ 26,PS5,552
UB1022-PPSA32988_00-COINFIELDSBUNDEU,Coinfields (PS4 & PS5 Bundle),"PS4, PS5",552
EP3446-PPSA34736_00-0614112518473415,EMOTIONLESS : The Last Ticket,PS5,552
HP6414-PPSA29348_00-0409277567208729,The Seven Deadly Sins: Origin,PS5,552
EP0822-PPSA34599_00-ROYALREVOLTSURV5,Royal Revolt Survivors,PS5,552
EP1470-PPSA32552_00-0859690747602807,Starship Troopers: Ultimate Bug War!,PS5,552
EP6170-PPSA18143_00-PBDCOMPEDPS5SIEE,POSTAL: Brain Damaged - Complete Edition,"PS4, PS5",552
UB1503-PPSA35832_00-0990100488339647,Amigo: Kebab Simulator,PS5,576
EP6665-PPSA21601_00-DKB00DELUXE00001,Dragonkin - Blood Scales Edition,PS5,576
UP1181-PPSA35434_00-0043420015589324,Manny's,PS5,576
EB1103-CUSA58261_00-0995802132252092,Checkmate Survivors,"PS4, PS5",576
EB1103-PPSA35642_00-0616483392114186,Checkmate Survivors,"PS4, PS5",576
EP5470-PPSA33559_00-0953602939594098,Grind Survivors,PS5,576
EP5506-PPSA36476_00-UNISTPATRICKSPS5,Anime Uni St. Patrick’s Puzzle,PS5,576
EB2034-PPSA35838_00-EUROPE0000000000,Shattered Frames,PS5,576
UB1022-PPSA35006_00-PICTUREBUNDLE0EU,Picture Hunt (PS4 & PS5 Bundle),"PS4, PS5",576
UB1022-PPSA34716_00-RIFTRIOTBUNDLEEU,Rift Riot (PS4 & PS5 Bundle),"PS4, PS5",576
UB1022-PPSA34633_00-RETINARUSHBUNDEU,Retina Rush PS4 + PS5 Bundle,"PS4, PS5",576
UP8623-PPSA35922_00-0203577596696145,Flying Candy,"PS4, PS5",576
EP4904-PPSA35717_00-0860062433919496,Battlecrafter VR,PS5,576
EP3550-PPSA29228_00-WWLEGACYPS5GP000,Wild West Legacy,PS5,576
UP8302-PPSA26017_00-0141954785871336,ColorBlend FX: Desaturation,PS5,576
UB0245-PPSA33908_00-0218409991146920,Don't Mess With Bober,PS5,576
UP7552-PPSA36653_00-0720982573613244,Farming TriPeaks Solitaire,PS5,576
HB1069-PPSA34241_00-0359403702439918,Blades of Vharan,PS5,576
EP1411-PPSA36191_00-0768264986564572,Mahjongus: Mystery of Fortescue,PS5,576
UB0837-PPSA34205_00-0188714322055837,Minima,PS5,576
UB0732-PPSA30784_00-0064001553038072,Sweetheart Empire,PS5,576
UB0837-PPSA33220_00-0163450237337827,Tricky Monkey Zoo,PS5,576
UP9000-PPSA30630_00-MLBTHESHOW26DGDL,MLB® The Show™ 26 Digital Deluxe Edition,PS5,576
UB1022-PPSA35006_00-PICTUREHUNT000EU,Picture Hunt,PS5,576
UB1025-PPSA34250_00-0406101579251854,Machine Craft: Scrap Survival,PS5,600
UB1029-PPSA28837_00-0564886028601563,Anime Girls: Stellar Invasion,PS5,600
EP0896-PPSA35394_00-ADVENTUROUSSLIRG,Adventurous Slime PS4® & PS5®,"PS4, PS5",600
EP6718-PPSA35345_00-0391222734297308,Deckline,PS5,600
JP0102-PPSA26873_00-FULLGAME00000001,Monster Hunter Stories 3: Twisted Reflection,PS5,600
JP0102-PPSA26873_00-MHST300000DELUXE,Monster Hunter Stories 3: Twisted Reflection Deluxe Edition,PS5,600
JP0102-PPSA26873_00-MHST30000PREMIUM,Monster Hunter Stories 3: Twisted Reflection Premium Deluxe Edition,PS5,600
EP7860-PPSA34753_00-0575554013385900,Technotopia,"PS4, PS5",600
UP1001-PPSA34299_00-WWE2K26000000000,WWE 2K26 Standard Edition,PS5,600
UP6557-PPSA34720_00-0985162647028543,Zumba - Galactic Marble Blast,PS5,600
UP8767-PPSA25852_00-0373300979179485,Two Strikes - Ultimate Edition,PS5,600
EP7436-PPSA13903_00-0202528750322146,Walkabout Mini Golf - Whole In One Edition,PS5,600
EB0235-PPSA24249_00-1348BASEGAME0000,1348 - Ex Voto,PS5,600
EB0235-PPSA24249_00-1348DELUXE000000,1348 Ex Voto - Deluxe Edition,PS5,600
UB0843-PPSA23168_00-0108184219909487,Collector's Cove,PS5,600
UB0843-PPSA23168_00-0818693221434107,Collector's Cove Supporter Edition,PS5,600
EB2065-PPSA33616_00-ROBOTDETOUR00000,Robot Detour,PS5,600
EP4133-PPSA08254_00-TOXICCOMMANDO000,John Carpenter’s Toxic Commando,PS5,600
